Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
58199,0.340390791,2.015233463,-2.777329561,3.812024131,-0.461729072,-1.152021971,-2.001958668,0.548681057,-2.344041663,-3.076698585,3.55473755,-3.9696893,-0.932183689,-5.876067321,-0.06673945,-1.495280775,-4.424757174,-0.619323237,-0.231198386,0.326772803,0.299768816,-0.583282924,-0.18769605,-0.329255753,0.732328138,0.058079714,0.553143343,0.318832446,1.75,1
152932,2.062117215,0.027785764,-1.03863746,0.408207234,-0.052069753,-1.193323937,0.258445601,-0.3970202,0.377313547,0.041468957,-0.548899475,1.016155066,1.142901688,0.060985528,-0.079156458,-0.158453534,-0.346560833,-1.005057675,0.13541241,-0.155101406,-0.276147364,-0.609065442,0.328186803,0.075899607,-0.263086311,0.191742511,-0.063693609,-0.057494021,1.98,0
28143,-27.14367842,15.36580438,-28.40742446,6.370895347,-20.08787757,-4.666313063,-18.70947882,17.90357438,-3.722278738,-8.120961738,4.419943456,-6.210941121,1.063837395,-5.843528381,-0.108836449,-5.606597326,-11.75625561,-4.714946761,0.783577594,1.703887646,1.796826389,-1.960973717,-0.902247452,0.144011442,2.024388039,-0.204214066,1.332153059,0.385890728,99.99,1
41181,-7.334341021,4.960892291,-8.451409591,8.174825168,-7.23746373,-2.382710665,-11.50884186,4.635797537,-6.557760366,-11.51986093,6.455828133,-13.38022187,0.545279227,-13.02686386,-0.453594544,-13.25154198,-22.88399858,-9.287832214,4.038230505,0.723313822,2.153755026,0.033921618,-0.01409492,0.625249955,-0.053390334,0.16470874,1.411047494,0.3156448,11.38,1
142990,0.13323497,1.000282964,-0.429054942,-0.55213858,0.926578746,-0.734861057,0.957744109,-0.07133411,-0.013580494,-0.839325953,-0.709360781,-0.232422006,-0.221315649,-0.967283697,-0.163910255,0.294373457,0.423294749,-0.264182822,-0.287502513,0.00739439,-0.33835846,-0.836456504,0.109941411,0.492715543,-0.437781671,0.120036241,0.222633454,0.083263355,6.99,0
147290,-0.604785168,1.26427135,-2.252739442,-1.390319772,2.418864751,3.767698262,-1.259978125,-1.302709947,-0.477240967,-0.960987098,-0.356707693,0.34813948,-0.387603148,1.278784868,0.873624418,-0.126270631,-0.258577421,0.134367581,-0.333693879,0.566738978,-0.898931518,1.427295037,0.141007098,0.712442208,-0.315691126,-0.131605222,0.210990278,0.103934775,1,0
28242,-2.787247931,-0.071340378,-1.505287775,3.361777137,-3.357421669,0.565834734,0.303653111,0.966914485,-2.245881952,-3.651426569,0.987277022,-3.834781569,-0.961354143,-3.182168085,-1.126002284,-2.954300813,-5.841218002,-2.910430298,-1.155850173,1.607396772,0.882940442,-0.24620193,1.752226785,0.219924965,0.156281695,-0.265894318,0.220694023,0.25607687,730.86,1
7526,0.008430365,4.137836835,-6.240696572,6.675732163,0.768307025,-3.353059548,-1.631734673,0.154612448,-2.795892464,-6.18789063,5.664394709,-9.854484823,-0.306166658,-10.69119621,-0.638498193,-2.041973791,-1.129055877,0.116452521,-1.934665739,0.488378221,0.36451421,-0.608057134,-0.539527942,0.128939983,1.48848121,0.507962678,0.735821636,0.513573741,1,1
62794,0.467113721,-1.874604964,0.373294841,-0.915996372,-1.785940898,-0.778240255,-0.137009322,-0.147074148,1.944212988,-1.342727002,-0.45417523,0.563588976,-0.214001136,-0.071195328,1.421461569,-0.351545295,-0.045725404,0.32135158,0.5444189,0.744208578,0.361806542,0.349341774,-0.467330157,0.485116612,0.321540182,0.070611737,-0.035390859,0.095218634,420,0
43983,-0.93899197,0.154955076,3.439395756,-0.335759193,-1.108500976,0.023608746,-0.204678777,0.261980666,0.979640423,-1.402383327,-0.841494209,1.315366354,0.950691962,-1.561796146,-2.247029639,-0.505596921,0.382134672,-0.769272025,-0.102760962,0.025864306,-0.004440044,0.402997069,-0.249303595,1.072789626,0.260022774,1.007223416,0.025037007,0.069255332,19.61,0
46198,0.861576964,-0.471428037,1.09278633,1.261997005,-0.679988955,1.019111451,-0.757514557,0.519406697,0.569555004,-0.016182136,1.291529273,0.735790297,-0.882817792,0.185115079,0.494704195,-0.057825183,-0.056891212,-0.084503025,-0.942842083,-0.058955139,0.276024974,0.757296287,-0.109195791,-0.277210374,0.266015272,-0.207628065,0.074454535,0.032877187,95.75,0
56650,-8.762083394,2.791030282,-7.682766857,6.991213965,-5.230695451,-0.357387951,-9.685621456,1.749334945,-4.495678865,-7.864506479,4.77414774,-8.245897882,-1.33349186,-7.974250523,-0.398798947,-7.244340474,-12.76009395,-4.824740223,2.836992995,-0.460389539,-0.090526788,0.348589628,0.05113239,-0.415429872,0.219665266,0.330020365,-0.028251755,-0.156270273,7.52,1
76506,1.193540806,-0.182909382,0.745475535,0.011569221,-0.866549482,-0.564657952,-0.45023728,0.03046446,0.211778394,0.021632537,1.369242625,0.758251883,-0.066348091,0.264237647,0.631511593,0.719608541,-0.681246365,0.394354259,0.089558129,-0.028144429,0.136297446,0.355395708,-0.041587155,0.403855961,0.194160504,1.052611782,-0.068010061,0.002352286,19.5,0
11092,0.378274504,3.914796789,-5.726872015,6.094140959,1.698875264,-2.807313947,-0.591118213,-0.123495593,-2.530712814,-5.15309461,4.654088423,-7.839538998,1.37181858,-9.634689713,-0.739596856,-0.663203946,0.891934541,0.978675639,-2.005476603,0.440439441,0.149895683,-0.601967246,-0.613724336,-0.403113688,1.568445256,0.521883934,0.52793775,0.411910406,1,1
44393,-4.617461029,3.663395253,-5.29744641,3.880959654,-3.263550913,-0.918546734,-5.715262078,0.83103955,-2.457033778,-5.726817096,3.525725987,-6.48911156,-1.012790632,-7.052310952,0.784445403,-6.77397675,-8.588070073,-4.510891745,1.147877838,-0.346455833,2.698174895,-0.027080891,0.36677523,-0.123011442,-0.300456527,-0.23999624,-0.183463054,-0.073359703,1,1
36170,-5.685013418,5.77651621,-7.064976729,5.902715452,-4.715563831,-1.755633324,-6.958679143,3.877795187,-5.541528828,-7.502112191,3.676703187,-7.642983067,1.689865123,-8.299659531,0.646996365,-6.79279506,-12.07593206,-4.882179643,2.626624525,0.299488632,1.128641074,-0.962959729,-0.110045084,-0.177733241,-0.089175416,-0.049446723,0.303444582,0.219380439,111.7,1
7551,0.316459,3.809075947,-5.615159011,6.047445102,1.554025957,-2.651353112,-0.746579273,0.055586311,-2.678678542,-4.959492912,6.439053352,-7.520117393,0.386351667,-9.252307247,-1.365188415,-0.502362191,0.784426598,1.494304607,-1.808012159,0.388307428,0.208828369,-0.511746619,-0.583813221,-0.219845029,1.474752584,0.491191926,0.518868285,0.402528068,1,1
83610,-0.672223262,1.06028657,1.150547547,-0.136262368,0.115950977,-0.266242528,0.380879346,0.318043404,-0.214627652,-0.02458088,1.448821222,-0.167828253,-1.628851822,0.052550871,0.642641927,0.343307445,0.120596091,0.092711968,-0.176165903,0.107598685,-0.236014282,-0.620948568,0.023508808,-0.081097869,-0.269111912,0.094755371,0.358615852,0.139782075,1.98,0
44131,-2.773746631,-2.329852837,0.787916047,-1.686681848,-2.064802123,-1.018998722,0.263183341,0.009472112,-2.341551804,0.584229535,-0.366429701,-0.61724893,1.014147617,-0.292688681,0.21837833,0.20529194,0.385070147,-0.098125232,-0.954924123,-0.316193671,-0.310933682,-0.665607069,-0.307496693,0.742439158,-0.301902157,-0.580832359,0.639740547,-0.5359449,435.7,0
26556,-19.17982641,11.81792199,-21.91917358,6.086235634,-14.70884479,-4.308887607,-15.35795181,12.85716502,-3.99986077,-8.928655661,5.849293066,-8.261649837,0.153829148,-8.829359228,0.008878839,-7.070953009,-13.62972094,-4.958829816,1.272091364,1.572949615,1.746801542,-1.353148766,-0.762965073,0.117027852,1.297993756,-0.224825057,1.62105239,0.484614403,99.99,1
142773,-1.338001877,0.838292981,-0.260005054,-0.800120881,0.583306032,1.874307731,-0.441299718,1.511972417,-0.104892189,-0.869198963,0.20079504,1.083018482,-0.130375506,0.639127577,-0.529656941,-0.192663666,0.261925716,-1.113282767,-0.46776366,-0.311909154,-0.171081795,-0.540399946,0.286334233,-0.97995536,-1.188051618,-0.169331568,0.144761966,0.056156005,50,0
83035,-0.709093957,0.923016922,0.262875403,1.658547478,2.735652334,3.973424724,-0.069023579,0.991111306,-1.491627989,1.030349413,-0.235930329,-0.598377322,0.123175822,0.359422073,1.500135661,0.348419576,-0.539101019,0.343610414,1.256638902,0.3289559,-0.255904365,-0.753699912,0.27462095,0.953739568,-0.187340287,-0.024756239,0.293424916,0.159216992,7.4,0
17187,1.088374938,0.898474024,0.394684329,3.170257575,0.175738797,-0.221980885,-0.022988728,-0.010873537,0.860043617,-0.592472935,1.0727284,-2.547556814,1.235950057,-0.330305804,-1.022354375,0.335642173,2.298998221,-0.162096209,-1.532707212,-0.217358192,-0.423553904,-0.800852285,0.077614455,0.167608453,0.350181817,-0.118940929,0.012947766,0.054254272,3.79,1
164773,-2.290317907,-2.230112499,2.387017036,1.358339086,0.156096212,2.60727092,-1.769507305,0.985362845,1.762266486,-0.294509592,-0.075457345,0.112874453,-1.729102413,-0.682014082,0.533291712,-1.823090327,1.583447499,0.097701135,2.740809299,-0.221792668,0.077304447,1.04530172,-0.432647334,-1.518085734,-0.032360711,0.862457613,0.070794494,0.379629724,193.5,0
13126,-2.880042352,5.22544231,-11.06333028,6.689950658,-5.759923989,-2.244030791,-11.19997522,4.014721809,-3.429304264,-11.56194977,10.44684681,-15.47905248,0.734441608,-13.88377855,0.821439545,-11.91148302,-18.1030037,-6.837834539,3.126929352,1.191443966,2.002882877,0.351102065,0.79525514,-0.778379381,-1.646815113,0.487538823,1.427713096,0.583172486,1,1
171493,0.801061313,-3.23314692,-1.169227802,-0.265490073,-1.948236786,-0.516420175,-0.139757503,-0.320718331,0.039878123,0.437836043,-0.843303322,-0.493994889,0.572974969,-0.347233985,0.66096351,1.506789644,-0.05993411,-0.778175142,0.105068059,1.433360095,0.819053689,0.811580541,-0.509060039,-0.032537828,-0.439073707,-0.135010594,-0.11713243,0.077741635,720.8,0
75788,-4.108120164,-4.747361924,1.660232419,1.017533452,5.221623929,-4.262124964,-2.955770529,0.411261026,-0.002381873,-0.194482895,-0.004085655,0.937027089,0.655082062,0.330840333,0.649334099,-0.07161477,-0.253005038,-0.884980491,-1.178813797,1.234748923,0.391343001,-0.47695481,1.219202644,0.371142107,-0.747988142,-0.179985756,-0.04089279,0.296960123,1.29,0
40918,-3.140259538,3.367342309,-2.778931407,3.859700674,-1.159518363,-0.721552488,-4.195341543,-0.598345847,-2.870144772,-5.290610062,3.823762084,-7.492276169,-1.52436748,-8.527678622,-0.391214525,-6.18087991,-9.698839411,-4.818233341,-0.871581688,0.077781446,2.452338505,-0.292962575,-0.189330326,-0.166482104,0.038039624,-0.015476535,0.776691266,0.39755749,0.76,1
27163,-23.91410089,13.76594216,-25.73373377,6.290917914,-17.78482366,-4.57249762,-17.39076447,15.79413618,-3.819832187,-8.442262418,5.020112498,-7.046427847,0.692785249,-7.076899329,-0.046534841,-6.208237973,-12.5320624,-4.828857633,0.978636193,1.640037335,1.773399282,-1.748425521,-1.093104488,0.147807442,1.663792357,-0.221024471,1.458075611,0.430315049,99.99,1
128633,1.887303696,-1.362282129,-0.106395426,-0.45802461,-1.393046515,0.25038278,-1.341403521,0.242518485,0.093278961,0.928811471,0.532337271,0.456931809,-0.064986788,-0.156120527,-0.003654581,-0.617255409,-0.596943533,1.91992995,-0.78493203,-0.40260703,-0.258991634,-0.415989989,0.371040284,0.734348587,-0.776778749,0.3992048,-0.016367529,-0.022454867,94.52,0
78417,-4.406870055,4.093959911,-3.553288235,0.979040123,-2.633616041,-1.298958349,-2.36957178,3.448303613,-1.356928962,-0.143009104,-0.068608173,2.069467679,0.392025874,3.126989412,-0.276106185,0.613591839,1.048964763,0.630684242,0.594080259,-0.814040098,0.638185224,0.554250333,0.535152626,0.327297411,-0.523252987,-0.507641409,-1.567780101,-0.254575468,2.86,0
42247,-2.52401157,2.098151867,-4.94607521,6.45658841,3.173921377,-3.058806055,-0.184709665,-0.390419987,-3.649811799,-4.077585409,4.389213503,-5.849558007,-0.750964375,-11.58389839,0.838750053,-1.461029247,0.635694233,0.390150149,-1.063027616,-0.162797482,0.027934968,0.220366441,0.976347942,-0.290539415,1.161001791,0.663953624,0.456022723,-0.405682085,1,1
172745,1.911377035,1.220896325,-1.665127251,4.148798033,1.029441721,-0.727609903,0.500744823,-0.198614067,-1.140564649,0.295648527,-0.397161366,-0.481370681,0.2600465,-2.591113776,-0.639051938,1.688020669,1.339588097,0.388179011,-1.690433358,-0.185466002,-0.429115687,-1.184197587,0.288660569,-0.418322696,-0.222728613,-0.335829687,-0.001157886,0.017555941,6.75,0
36101,1.470582638,-0.731897858,-0.943301661,-1.837277719,1.334576455,3.288667532,-1.248486505,0.825898509,-0.822126001,0.678922984,0.002924569,-0.713778001,0.252424334,-0.108221347,1.052027202,1.586943976,-0.322184759,-0.889422888,0.849286651,0.188600788,0.049265088,-0.073512235,-0.012296344,1.011410352,0.527628693,-0.266960893,0.020156331,0.013552633,2.5,0
123551,1.727528851,-0.550224931,0.430903976,1.469209451,-1.074764571,-0.056744746,-0.810643003,0.035543181,1.182294807,0.051200317,-0.80087108,1.117355586,1.691920167,-0.671336837,0.675515148,0.681515511,-0.946611441,0.455304349,-0.903417691,0.045389017,0.327807454,1.012063041,0.097378476,0.072998276,-0.292972988,-0.604571227,0.08871814,0.003457656,100,0
35771,-3.218952011,2.708535411,-3.263041587,1.361865944,-1.645775675,-1.852981871,-3.069958214,-1.796875856,-0.213356097,-3.551984009,3.779749539,-6.984771477,-1.140977189,-9.377878452,0.921463507,-4.652071195,-9.094231297,-3.082549954,0.132330776,0.571654488,1.80787725,-0.890421395,-0.325814387,0.123039597,-0.093013747,0.23210597,-0.310518998,-0.745294627,60.6,1
18088,-12.22402062,3.85415033,-12.46676572,9.648310727,-2.726961321,-4.445610382,-21.92281103,0.320792274,-4.433161658,-11.20140009,9.328799257,-13.10493347,0.888480788,-10.14020034,0.713465393,-10.09867066,-17.50661155,-8.06120799,1.606870033,-2.14718144,-1.159829951,-1.504118882,-19.25432762,0.544866726,-4.781605522,-0.007772281,3.052357687,-0.775035651,1218.89,1
47545,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76,1
3273,-1.321779796,-0.900294901,1.764512597,-0.69412655,-1.59563207,0.503268642,1.358064589,0.168835863,0.297933219,-1.306419888,0.58258006,0.71570342,-0.477523569,-0.390046815,-1.629525744,0.33497892,-0.387752863,0.150816463,0.082781098,0.781870869,0.157661897,-0.14387191,0.872110144,0.333699485,-0.269813656,0.726995727,-0.094103073,0.138276753,406.82,0
7672,0.7027099,2.426432806,-5.234513296,4.416661243,-2.170806216,-2.667553561,-3.878088455,0.911337122,-0.166199039,-5.009248502,4.675729419,-8.167188052,0.638559282,-6.763334391,1.296860256,-3.81175841,-3.754128066,-1.049177402,1.554197263,0.422743129,0.551179689,-0.009802357,0.72169823,0.473245751,-1.959303771,0.31947554,0.600484916,0.129305225,1,1
41308,-13.68076032,6.990389242,-13.77000114,8.694896899,-11.42696797,-2.91984499,-14.59456159,8.622904736,-8.090697004,-12.78063394,5.330601351,-11.89806515,1.595992902,-9.560169271,0.596403763,-11.3809956,-21.53680163,-8.485355805,3.51761051,-0.87739161,2.989552509,0.497598717,-0.509290299,0.732503457,0.280527954,0.280037142,-1.406686836,-0.663643364,0.76,1
142865,-0.315565336,0.604198629,-1.783682299,-1.520541569,3.205324289,3.151096544,0.321613208,0.836137655,-0.0055009,-0.569715245,0.159883036,-0.155975882,-0.407204345,-0.834602606,0.189851136,0.207609095,0.329084172,-0.390117679,-0.368838445,-0.070926614,-0.334414869,-0.886273149,0.288070958,0.592074983,-0.40128573,0.148659883,0.025056269,0.039794737,8.28,0
50795,1.215823403,0.07621031,0.447048835,0.587039932,-0.445726696,-0.561219488,-0.132766266,0.031250909,0.302852651,-0.059238383,-0.292887071,-0.464623205,-1.429271727,0.610780432,1.473431528,0.092617261,-0.04768021,-0.778070519,-0.464002973,-0.235039522,-0.249837891,-0.772258256,0.185978926,0.016055122,0.086785941,0.13034011,-0.023893959,0.011888723,1.98,0
41147,-5.314173206,4.145943611,-8.532522459,8.344391674,-5.718008208,-3.043536081,-10.98918467,3.404128656,-6.167233642,-11.435624,7.674533834,-14.29609143,0.526938924,-15.44502581,0.991651201,-12.391346,-22.54165173,-7.986720653,2.992554463,1.150017319,2.331465808,0.862996306,-0.614453238,0.523647877,-0.712593272,0.324637965,2.245091466,0.497320849,88.23,1
40086,1.083692681,1.179501206,-1.346150391,1.998824401,0.818034176,-0.771419408,0.230307373,0.093683131,-0.167594342,-1.959809258,2.80433478,0.312424169,-0.595976467,-4.662576955,-0.29951502,1.001413919,3.902824784,1.619609227,-0.888087464,-0.060158538,-0.311999618,-0.639699711,-0.120249015,-0.180217694,0.609282565,-0.339524442,0.096701291,0.114971916,1,1
38517,0.884964387,-0.249102178,-0.040200771,0.536665327,-0.197350022,-0.521647237,0.44730583,-0.087103245,-0.474584249,-0.001121414,1.886788192,1.10059356,-0.138516536,0.764393313,0.323062773,-0.105331093,-0.140524851,-0.862619852,-0.085569312,0.180565028,-0.198378896,-0.963516675,0.054220433,0.230718861,0.097552235,0.121369672,-0.080566676,0.024787141,160.9,0
72170,1.288975732,-0.479226124,-0.044827185,-0.755641745,-0.614087874,-0.724635838,-0.098218587,-0.208440672,-1.445251617,0.801745168,1.119322681,0.84177908,0.836290348,0.353696632,-0.029798034,-1.113676735,-0.345085916,0.880928784,-0.088790108,-0.315229015,-0.737376044,-1.838289224,0.184748483,-0.002240439,0.002285805,0.619074977,-0.085879542,0.005507884,60.99,0
41243,-10.94073911,6.261585851,-14.18233878,7.183602086,-9.951363344,-3.860820337,-13.54730219,7.096471646,-6.294029443,-13.60814316,7.127165321,-12.61100369,1.214556398,-13.90629682,1.514069906,-11.12573906,-19.71625731,-7.55278909,3.656787071,-0.088342082,2.267448261,-0.492029168,-0.239302866,0.45436821,-0.101611063,0.446996733,0.062292647,-0.4397699,45.49,1
67354,1.217482886,0.064786058,0.515981833,0.31155596,-0.468427254,-0.556422187,-0.072206608,-0.067848306,0.053732157,-0.086285511,1.342642565,1.487251664,0.652393461,0.098648388,-0.485075408,0.058864205,-0.369824849,-0.28666595,0.517295919,-0.046362524,-0.187786645,-0.422264925,0.042274611,0.381799095,0.321478016,0.425970994,-0.041996462,0.001809853,4,0
52934,1.036638558,0.40722728,0.757706165,3.161821447,-0.568122226,0.202180695,-0.689804056,0.411379939,0.336769232,-0.283731284,0.903117453,-0.158825775,-1.930709019,-2.376653641,-1.810172485,0.935791272,1.591506148,1.259470714,-0.666806394,-0.219461074,-0.050107622,0.123760576,-0.132567902,0.350230554,0.507701401,0.189620905,0.061015666,0.06314128,0.76,1
82445,-0.688174862,0.79024667,1.865051647,1.552573445,-0.707023055,0.852548095,-0.407200781,0.856223129,0.246791068,-0.585441339,-0.298624794,0.871636622,-0.94743618,-0.15229287,-2.290322663,-0.894458647,0.701666156,0.130830853,2.072578468,-0.132795841,-0.265630185,-0.50240061,-0.028469904,-0.00849422,-0.303210632,-0.459676437,0.087258536,0.081240125,11.34,0
144615,1.830322767,0.290558715,-0.762138091,3.885619731,0.563879514,0.631495893,0.115782497,0.065514753,-0.746046269,1.442393379,-0.295302058,0.78291971,0.084219568,-0.057772123,-3.057557403,0.241596161,-0.548694818,-0.236702608,-0.727733604,-0.235480935,0.111305053,0.562052854,-0.074463857,-0.43485026,0.319405538,0.196551054,-0.030823994,-0.066170217,33.38,0
79526,1.220008471,0.161378142,0.706575474,0.760421032,-0.864819625,-1.33068736,-0.019438284,-0.161322389,0.218103341,-0.026234611,0.024615128,-0.191337153,-1.162973374,0.547083346,1.144939756,0.212466334,-0.150120547,-0.546104276,-0.310697375,-0.197436543,-0.23778491,-0.760174779,0.218178358,0.874782526,0.099154599,0.066100333,-0.037581243,0.021604797,2.69,0
61108,-2.756007119,0.683821377,-1.390168883,1.501887261,-1.165614356,-0.131206949,-1.478740616,-0.246921578,-0.100522732,-2.301109897,1.914454045,-3.830998011,0.719488567,-6.353019858,1.438716192,-3.297239075,-4.862971499,-2.002353999,1.54523327,-0.10694464,0.320473876,0.611026686,0.174863684,-0.502151101,-0.174712784,1.179242083,-1.166315328,0.821214803,101.5,1
40919,-2.740482502,3.65809482,-4.11063552,5.340241669,-2.66677476,-0.092781815,-4.388698809,-0.280132706,-2.821894582,-4.466284163,3.969799812,-7.346716786,-1.16331177,-8.225568912,0.825001832,-6.772867034,-8.815785426,-4.568859284,1.126598656,0.18532527,2.417495412,-0.097711951,0.382154507,-0.15475652,-0.403955926,0.27789493,0.830061639,0.218690442,112.33,1
61391,-1.443945108,-0.601480825,2.177285389,0.400278956,1.335920153,-0.539515416,-0.602903843,0.270214091,0.347965278,-0.780029559,-1.635781197,0.568862182,1.130850732,-0.693516337,-0.485679295,0.383752527,-0.836768109,0.220818012,-0.415266848,0.268327159,0.099726947,0.098381321,-0.031571537,-0.446205283,0.078342308,-0.537813459,0.121926346,0.161854132,4.99,0
67150,-1.82429506,0.403326527,-1.994122006,2.756558164,-3.139064326,0.408185015,-1.209045119,1.095634354,-1.447224892,-3.951002892,2.560700202,-3.411982911,-0.78166962,-4.732767535,-0.433973655,-3.306088412,-4.231021875,-0.75080977,2.690808342,1.503688305,0.838760421,0.341727096,0.947506491,-0.145493002,0.049325773,0.831065452,0.332421304,0.252712729,489.71,1
37331,1.404844733,-0.958268645,-0.613265526,-1.797736629,1.009977939,3.535837692,-1.582539562,0.926631035,-0.544847619,0.659983878,-0.076721591,-0.760483002,0.358026218,-0.322374965,1.293905483,1.802741876,-0.448375409,-0.417150814,0.59055192,0.246860725,0.337115637,0.752713776,-0.150497098,1.049895145,0.584843209,-0.03574176,0.038004287,0.021553643,24.99,0
148475,-0.03478311,1.341486912,1.243710029,2.697092576,0.636360635,-0.143405038,1.23581881,-0.240526826,-1.353673347,1.104496527,-1.19682955,-1.149584655,-1.027231772,0.158737666,-0.391370125,1.283139754,-1.19278339,-0.522205929,-1.682893582,-0.250717851,-0.411712954,-1.301408607,0.291878166,-0.123836422,-0.97786239,-0.74920479,-0.24019849,-0.171930179,39,0
116208,-0.074090829,0.772723575,1.88943019,2.136687387,-0.052356413,0.667223729,1.11645416,-0.510259429,0.026470769,0.357532465,-0.748805863,0.672663496,1.16551322,-0.879932228,0.052985986,-1.819244589,0.717276938,-0.678674755,2.911883676,0.394490534,-0.519279777,-0.761844745,0.015604475,-0.022519529,-0.547553471,-0.716347382,-0.171537646,-0.285276299,91.65,0
55760,-6.003421676,-3.930731396,-0.007045455,1.714669183,3.414666602,-2.329582623,-1.90151169,-2.746111091,0.887673208,-0.049232856,-0.153131027,-0.814309846,-1.894795586,-0.831482609,1.387288695,1.188906759,0.536817323,-0.051403214,-1.231385502,-4.128185829,1.101671317,-0.992493707,-0.698258928,0.139897674,-0.205150796,-0.472412263,1.775378057,-0.104284626,311.91,1
48884,-2.139050557,1.394367662,-0.612034895,1.049327056,-1.162101908,-0.768219363,-1.997237401,0.574996543,-0.980831776,-2.495619245,2.555589153,-3.53043627,-1.016233815,-3.455196577,-0.056363386,-2.46773703,-7.140325966,-1.271280022,-0.001721924,0.025426513,0.696954881,0.740003045,-0.155115249,-0.050607446,0.268368293,-0.469432841,-0.405813768,-0.152170847,19.73,1
169583,-0.719051122,0.671816111,0.276270866,-0.722872014,1.168942942,-0.619413924,1.426710928,-0.427769801,0.14091402,-1.453458256,-0.507250377,0.175600343,0.596270604,-1.968870845,-0.513959189,-0.113079063,0.798434016,0.099622038,0.06257341,0.084983307,-0.220556472,-0.338964473,-0.133010862,0.641587131,0.1273527,-0.161337225,-0.178068405,-0.030920213,75.46,0
65358,1.193916069,-0.571085007,0.742522414,-0.014587682,-0.624560898,0.83216166,-0.833350425,0.272896999,1.169425399,-0.371671945,-0.245676823,1.37594135,0.870456831,-0.819319365,-1.550903562,0.125852996,-0.397245549,0.272377065,1.226022198,0.062908129,-0.049502428,0.207265101,-0.265271877,-0.67929377,0.511811528,1.246604437,-0.028671104,-0.006112008,31.91,1
26523,-18.4748679,11.58638052,-21.40291681,6.038515416,-14.45115814,-4.146523506,-14.85612367,12.43114047,-4.053353287,-9.040396249,5.966202507,-8.46396613,0.078692132,-9.092532652,0.010822097,-7.186375508,-13.7974745,-4.95849391,1.32116656,1.577924401,1.741135596,-1.251137949,-0.396219126,0.095705556,1.322750943,-0.217954565,1.628792531,0.482248275,99.99,1
52814,-1.101847007,-1.632441213,0.901066557,0.847752886,-1.249090729,0.654936785,1.448867826,0.023307913,-0.136742417,-0.150129183,1.172355083,-0.795988137,-2.136950966,0.578869439,1.412114723,0.013466807,-0.119204381,0.826814374,0.476859902,1.230277841,0.610653921,0.835795007,1.179955421,-0.029090886,-0.300895694,0.699174953,-0.336071709,-0.177586828,519.9,1
41116,-3.600543504,4.519046947,-6.340883535,6.214767278,-5.829557637,-2.478094956,-9.938411559,2.830086051,-5.659161611,-11.29815649,7.252953227,-14.27509185,0.188903284,-14.55595721,-0.338288547,-12.14654014,-25.16279937,-9.042845151,0.787578808,1.384742762,2.263770356,0.620749345,-0.094068667,0.536719087,0.398142307,0.008276587,2.053524253,0.835749003,3.79,1
41204,-8.440283963,6.147653324,-11.68370616,6.702779571,-8.155839297,-3.716264156,-12.40731306,5.626571296,-6.232160894,-13.38668344,7.605559474,-13.35181502,0.827049643,-14.97947735,1.532813084,-11.77149697,-20.29921651,-7.60911006,3.809136436,0.52073233,2.19285542,-0.282596815,0.008068498,0.403858337,-0.018788393,0.522721636,0.79269069,0.067789546,30.26,1
58435,-0.836855702,0.378313086,0.654166356,-0.910719385,-0.849017173,-0.336878441,0.550696334,0.445039013,-0.006001902,-1.319354088,1.607040415,0.960969377,-0.489650841,1.036108374,1.485935035,-1.080403064,0.439673172,0.51174926,1.420524989,0.219381979,0.425471678,0.971694921,0.180809983,0.228719991,-0.132511216,-0.532919006,0.036621982,0.081614724,149,0
56624,-7.90142135,2.720472487,-7.885935672,6.348333551,-5.480119036,-0.33305924,-8.682376445,1.164431078,-4.542447386,-7.74848005,5.266585873,-8.679678803,-1.166365678,-8.107974661,0.701364761,-6.288305758,-13.7531308,-4.329239274,1.504250211,-0.614719344,0.077739051,1.092436595,0.320132727,-0.434642553,-0.380687072,0.213630359,0.423620329,-0.105168534,153.46,1
8757,-1.863755553,3.442643977,-4.468259731,2.805336259,-2.118412477,-2.332284887,-4.261237197,1.701681844,-1.439395875,-6.999906634,6.316209677,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.364810482,0.360924004,0.667926572,-0.516242362,-0.012217812,0.070613703,0.058504467,0.30488284,0.418012467,0.208858278,1,1
48434,-1.109981223,0.202199646,1.095193906,-1.135261662,-2.338061421,0.45403908,-0.730003833,1.05712255,-0.900006726,-0.220374593,0.042993725,-0.526188459,-1.138157262,0.136723968,-0.940889906,1.539550421,0.484726924,-0.251775591,1.242892088,-0.172522193,0.346188173,0.714671709,0.092293098,-0.004663058,-0.473348937,-0.300911767,-0.140083028,-0.018087551,163.05,0
